Name,Relative Likelihood
KITANDA,1
KIYEYA,1
KIYUMBI,1
KIZHINGU,1
KIZUBO,1
KOMAKI,1
KOMBA,1
KOMBONI,1
KOMOLI,1
KONDEI,1
KONDOLA,1
KONDOLO,1
KONDOWE,1
KONGWA,1
KONSE,1
KONSHYA,1
KOOMA,1
KOPULANDE,1
KORODARI,1
KOSAMU,1
KOSITIMU,1
KUBAKWASA,1
KUBANJA,1
KUDONGO,1
KUFANGA,1
KUFAYA,1
KUKU,1
KULABA,1
KULELWA,1
KULI,1
KULUBA,1
KULUMBWA,1
KULUSU,1
KULYA,1
KUMAAKYA,1
KUMALO,1
KUMBWA,1
KUMWEMBE,1
KUNDU,1
KUNDWE,1
KUNENE,1
KUSANA,1
KUSIYO,1
KUTALA,1
KUTOMA,1
KUTUKWA,1
KUVEYA,1
KUYANDA,1
KUYELI,1
KUYEWANA,1
KVWALI,1
KWAAMBILA,1
KWAAMBWA,1
KWALEVELA,1
KWALOMBOTA,1
KWANDO,1
KWANDU,1
KWAPU,1
KWECHE,1
KWELELE,1
KYABAKANGA,1
KYAMULANDA,1
KYAMUSHIYILA,1
KYAULUSA,1
KYEMBE,1
KYULABANTU,1
KYUMISHA,1
LACK,1
LAFINGI,1
LAISI,1
LAJA,1
LAMYA,1
LANDE,1
LANJE,1
LAWRENCE,1
LAZAU,1
LEFAI,1
LEKESHA,1
LEMBEMU,1
LEMU,1
LEWIS,1
LEXINA,1
LIAMBAI,1
LIBANA,1
LIBEBO,1
LIBEKA,1
LIBETWA,1
LIBI,1
LIBOMA,1
LIBUBI,1
LICHANDA,1
LIEBELA,1
LIEMBA,1
LIKASHI,1
LIKEKO,1
LIKEZO,1
LIKOKOTO,1
LIKONGE,1
LIKUKA,1
LIKUKELA,1
LIKUMBI,1
LIKUNDO,1
LILEMBALEMBA,1
LILOTALI,1
LILUNDA,1
LIMATA,1
LIMBALI,1
LIMBOMA,1
LINDE,1
LINETA,1
LINETY,1
LINGENI,1
LINGWESHI,1
LIPA,1
LISAPO,1
LISHEBELE,1
LISULO,1
LITONKA,1
LIWENA,1
LIYEMBAMI,1
LIYOMBA,1
LIZUBUHO,1
LOCHI,1
LOLOZI,1
LOMBWA,1
LONGA,1
LONGOLOSHI,1
LONGWA,1
LOTO,1
LOVEMORE,1
LOVENESS,1
LUBESHA,1
LUBETA,1
LUFANDIKU,1
LUFANETI,1
LUFOMA,1
LUFUNGO,1
LUHAMBA,1
LUKA,1
LUKALANGA,1
LUKATIKA,1
LUKOMA,1
LUKONDA,1
LUKOPA,1
LUKOSHI,1
LUKOTE,1
LUKUBA,1
LUMAO,1
LUMAYI,1
LUMBALA,1
LUMBANDA,1
LUMBIKA,1
LUMBILENI,1
LUMBUKA,1
LUMONSO,1
LUMPA,1
LUMUMBA,1
LUMUNU,1
LUNDEBWE,1
LUNDOFU,1
LUNDOJU,1
LUNDUNDA,1
LUNGO,1
LUNGOWE,1
LUNGWE,1
LUNSALA,1
LUNTU,1
LUO,1
LUPALA,1
LUPANDO,1
LUPASHI,1
LUPEMBE,1
LUPENGA,1
LUPINDA,1
LUPUPA,1
LUPUTU,1
LUPWAYA,1
LUSAKO,1
LUSANGU,1
LUSENGA,1
LUSHANO,1
LUSINGA,1
LUSUKO,1
LUSULO,1
LUTENTE,1
LUTOBA,1
LUTUMBO,1
LUWAILE,1
LUWAYA,1
LUWI,1
LUYAKO,1
LUZIBA,1
LWABA,1
LWAKALA,1
LWALABA,1
LWEBESHA,1
LWEBO,1
LWEEMBE,1
LWEMBE,1
LWENDELA,1
LWENDELELA,1
LWIMBO,1
LWINDI,1
LWIPA,1
LWISHA,1
LYASELA,1
LYAWAWA,1
LYUTA,1
MAAMBA,1
MAANZE,1
MAANZIMUNYAMA,1
MAASE,1
MABANDO,1
MABANE,1
MABASO,1
MABBANTI,1
MABBANTU,1
MABESSU,1
MABETI,1
MABILI,1
MABINGO,1
MABOLYO,1
MABOMBA,1
MABONGA,1
MABONGE,1
MABOSHE,1
MABUMBA,1
MABUMO,1
MABUNDA,1
MABUTWE,1
MACHAI,1
MACHAKWA,1
MACHANA,1
MACHANDA,1
MACHASHI,1
MACHELETA,1
MACHEPA,1
MACHEPE,1
MACHESO,1
MACHIKO,1
MACHILA,1
MACHILI,1
MACHISI,1
MACHUSWE,1
MACHWANI,1
MACLEANS,1
MADUBANSI,1
MAENDA,1
MAFELA,1
MAFUNDA,1
MAFUNGAUTSI,1
MAFWAFWA,1
MAFWEKA,1
MAGABA,1
MAGALA,1
MAGASU,1
MAGAWA,1
MAGEZA,1
MAGRET,1
MAGUMA,1
MAHACHI,1
MAHALE,1
MAHOMBE,1
MAHONGO,1
MAHUMBO,1
MAILA,1
MAINGAILA,1
MAJEKA,1
MAJONI,1
MAJULA,1
MAJUTA,1
MAKA,1
MAKALASHI,1
MAKALIKI,1
MAKAMBA,1
MAKANGA,1
MAKANGULA,1
MAKANO,1
MAKEKE,1
MAKHUTA,1
MAKINDA,1
MAKOMANI,1
MAKOMBE,1
MAKOMELA,1
MAKONDE,1
MAKONI,1
MAKOTA,1
MAKUBE,1
MAKUKULU,1
MAKUKUTSI,1
MAKUKUTSU,1
MAKULA,1
MAKULUBINDA,1
MAKUNDUNYA,1
MAKUNELI,1
MAKUNGO,1
MAKUWA,1
MAKUYA,1
MAKWALIMBA,1
MAKWATI,1
MAKWELO,1
MAKWENDA,1
MALABANYIKA,1
MALABO,1
MALAKE,1
MALAKO,1
MALAMULA,1
MALANDU,1
MALANGA,1
MALANGU,1
MALASHA,1
MALAULA,1
MALAWO,1
MALAZA,1
MALENDE,1
MALI,1
MALICHANGA,1
MALIFWESA,1
MALIKANA,1
MALIMBA,1
MALINDI,1
MALINDILA,1
MALIPANDE,1
MALIPILO,1
MALOBOLA,1
MALOSA,1
MALOWA,1
MALUBENI,1
MALUBILA,1
MALUBILO,1
MALUKO,1
MALUKWA,1
MALUMIDZA,1
MALUNGISHA,1
MALWITA,1
MALYANGO,1
MAMBASASA,1
MAMBWALI,1
MAMEWE,1
MAMPI,1
MAMPUBE,1
MAMUNYE,1
MANASSEH,1
MANCHISI,1
MANDALA,1
MANDANJI,1
MANDAWIRE,1
MANDE,1
MANDELA,1
MANDEVU,1
MANDISHI,1
MANDONGWE,1
MANDU,1
MANDUNDA,1
MANGALA,1
MANGATO,1
MANGAWANGA,1
MANGILAZI,1
MANGISANA,1
MANGOLE,1
MANGOLWA,1
MANGUNU,1
MANGWANI,1
MANIMBU,1
MANINGA,1
MANJILE,1
MANJIMENA,1
MANJULUNJI,1
MANKA,1
MANKANGALA,1
MANKISHI,1
MANKOSWE,1
MANONGO,1
MANYANINA,1
MANYATI,1
MANYINDA,1
MANYONGA,1
MAPALE,1
MAPANGWA,1
MAPANJE,1
MAPENZI,1
MAPEPULA,1
MAPETI,1
MAPIKI,1
MAPILI,1
MAPIRI,1
MAPO,1
MAPOSA,1
MAPSHI,1
MARANYIZIGIYE,1
MARGARET,1
MARGIE,1
MARTSON,1
MARY,1
MASAITI,1
MASAMBA,1
MASANGU,1
MASASA,1
MASAUKA,1
MASAUSTO,1
MASAWVV,1
MASELENI,1
MASEMBO,1
MASENGA,1
MASENGU,1
MASHALO,1
MASHEKE,1
MASHEWA,1
MASHI-MIMPE,1
MASHIKI,1
MASHIMBA,1
MASHOWO,1
MASIKU,1
MASILANI,1
MASIMBE,1
MASIMBILA,1
MASINJA,1
MASITI,1
MASIYALETI,1
MASOMPA,1
MASUKA,1
MASUKU,1
MASULE,1
MASUMBUKO,1
MATABISHI,1
MATAKA,1
MATALE,1
MATAMBE,1
MATANDA,1
MATANDIKO,1
MATAPO,1
MATAVATA,1
MATEKELA,1
MATELE,1
MATENGO,1
MATHEWS,1
MATIBENGA,1
MATIBINI,1
MATINA,1
MATIPE,1
MATOKA,1
MATOKWANI,1
MATOLOKI,1
MATOLOKOSHI,1
MATOWE,1
MATUKUTA,1
MATUNDA,1
MAUNDU,1
MAUNGA,1
MAUNGULO,1
MAUSE,1
MAUSENI,1
MAUZWE,1
MAVUMA,1
MAVUNA,1
MAVUNGA,1
MAWELELA,1
MAWESA,1
MAWILILI,1
MAYAKA,1
MAYANBU,1
MAYANDA,1
MAYEBA,1
MAYIMBO,1
MAYIPA,1
MAYOKO,1
MAYOMBO,1
MAYONDI,1
MAYUKA,1
MAZANDA,1
MAZHANDU,1
MAZILANGA,1
MAZIMUNYAMA,1
MAZINA,1
MAZUNDE,1
MAZUNGU,1
MAZYAMBA,1
MBACHUNDU,1
MBAIMBAI,1
MBAIWA,1
MBALULA,1
MBAMBALA,1
MBAMBI,1
MBAMBIKO,1
MBAMUNYA,1
MBANGWETA,1
MBAYIMBAYI,1
MBAZA,1
MBEBA,1
MBENGA,1
MBETELA,1
MBEULE,1
MBEWRE,1
MBILIMA,1
MBINDAWIRE,1
MBOKOSHI,1
MBOMA,1
MBOMENA,1
MBONJA,1
MBOOZI,1
MBULANDE,1
MBUNJI,1
MBUTO,1
MBUYI,1
MBUYU,1
MBUZIKE,1
MCHITA,1
MDUMUKA,1
MEEPO,1
MEKLINA,1
MENDA,1
MENGANI,1
MENYANI,1
MESALU,1
MESSIAH,1
MFUZA,1
MFUZI,1
MGWADI,1
MHANDE,1
MIBENGE,1
MICHAEL,1
MICHO,1
MIJERE,1
MILAMBE,1
MILAZI,1
MILEMBO,1
MILESU,1
MILFAY,1
MIMBULULU,1
MINSOZI,1
MINTENGWE,1
MINYOI,1
MISHINDE,1
MISILI,1
MISINGA,1
MISULA,1
MISWASWALO,1
MITO,1
MITTIE,1
MIYAMBO,1
MIYANDE,1
MIYENGO,1
MIYUNGA,1
MIZALA,1
MIZIYABANTU,1
MKAMBA,1
MKANGANZA,1
MKOSA,1
MKUMBA,1
MKUPA,1
MKWELA,1
MLANZI,1
MLULUNGU,1
MOBA,1
MODESTER,1
MOFU,1
MOKUNKA,1
MOLABI,1
MOLOKA,1
MONDA,1
MONDOKA,1
MONDOLOKA,1
MONGOLA,1
MONZE,1
MOOBA,1
MOOBELA,1
MOOBOLA,1
MOOBWA,1
MOOMBE,1
MOONDOMA,1
MOONGWE,1
MOOSHA,1
MORGETTS,1
MOSHO,1
MOWOWO,1
MOYA,1
MPAMOMBE,1
MPANDUKI,1
MPANGE,1
MPANJILWA,1
MPANZA,1
MPASHA,1
MPASWE,1
MPAWA,1
MPEDZISI,1
MPEZENI,1
MPHEPO,1
MPHONGO,1
MPIKWA,1
MPIMBI,1
MPOLETO,1
MPOLOKA,1
MPOLOKOSO,1
MPONDALASHA,1
MPONDAMASAKA,1
MPONELA,1
MPOYA,1
MPUJINA,1
MPUKUTA,1
MPULETE,1
MPUNGA,1
MSHOKA,1
MSIMUKO,1
MSISIKA,1
MSOMPHA,1
MSONZI,1
MSTINI,1
MTAMBO,1
MTEMBA,1
MTEMERI,1
MTHANA,1
MTINI,1
MTITI,1
MTIZIRA,1
MTUTUMA,1
MUBAMBE,1
MUBANI,1
MUBENBA,1
MUBETA,1
MUBILI,1
MUBITELELA,1
MUBIYANA,1
MUBONDA,1
MUBONDWA,1
MUBOTANA,1
MUBUKWANU,1
MUBUYAETA,1
MUCHAALA,1
MUCHABI,1
MUCHAKI,1
MUCHAKWA,1
MUCHANJE,1
MUCHAPE,1
MUCHAWA,1
MUCHAZI,1
MUCHEBE,1
MUCHELEKWA,1
MUCHEME,1
MUCHENSE,1
MUCHIANI,1
MUCHILA,1
MUCHINDA,1
MUCHINDO,1
MUCHINYU,1
MUCHIPA,1
MUCHOKOZA,1
MUCHU,1
MUDEKWA,1
MUDENA,1
MUDIMA,1
MUDONDO,1
MUDONI,1
MUDUKU,1
MUDUKULA,1
MUDUNDU,1
MUDUNGU,1
MUDZA,1
MUELENGA,1
MUFAWELI,1
MUFUCHANI,1
MUFULUTSA,1
MUFUNDISI,1
MUFUNZA,1
MUFWABA,1
MUFWABAKANZE,1
MUFWABILA,1
MUFWAFWA,1
MUFWAKABANZE,1
MUFWANYA,1
MUFWANYONGE,1
MUFWATILA,1
MUFWINDA,1
MUGABA,1
MUGALE,1
MUGISHA,1
MUGOBA,1
MUGODE,1
MUHAMMED,1
MUHANIWA,1
MUHATA,1
MUHAU,1
MUHINDA,1
MUHONE,1
MUHONI,1
MUJALE,1
MUJIBELO,1
MUJIMBI,1
MUJOBA,1
MUKABA,1
MUKABALIZA,1
MUKABANTU,1
MUKAGAYA,1
MUKAKANGA,1
MUKALI,1
MUKALO,1
MUKANDA,1
MUKANDAWIRE,1
MUKANDIWA,1
MUKANGA,1
MUKANGALA,1
MUKANKUBANA,1
MUKANMAADA,1
MUKANYA,1
MUKELEBAI,1
MUKENANI,1
MUKIMWA,1
MUKISA,1
MUKISI,1
MUKKULI,1
MUKOBEKO,1
MUKOBO,1
MUKOBOLO,1
MUKOLIMA,1
MUKOMA,1
MUKOMBWE,1
MUKONDA,1
MUKONDO,1
MUKONMBWE,1
MUKOSA,1
MUKOSHYA,1
MUKUBE,1
MUKUBI,1
MUKUBOTO,1
MUKUBWE,1
MUKULA,1
MUKULI,1
MUKULUKUSA,1
MUKUMA,1
MUKUMBI,1
MUKUNA,1
MUKUNGA,1
MUKUNKU,1
MUKUSA,1
MUKUTA,1
MUKWALA,1
MUKWAMBE,1
MUKWANDA,1
MUKWANGE,1
MUKWANU,1
MUKWASILUTO,1
MUKWATO,1
MUKWAYA,1
MUKWAZA,1
MUKWE,1
MUKWEMBA,1
MUKWINDA,1
MUKWITA,1
MULAAMBA,1
MULAMBA,1
MULAMBO,1
MULAMBYA,1
MULAMPA,1
MULANDA,1
MULANDULA,1
MULANGENI,1
MULANGU,1
MULANSHI,1
MULAPANI,1
MULAPOTI,1
MULAPULA,1
MULAUZI,1
MULAWA,1
MULAWALE,1
MULAWO,1
MULAYO,1
MULE,1
MULEMBWE,1
MULENA,1
MULENGACHOZI,1
MULEPA,1
MULESHE,1
MULETAMBO,1
MULETI,1
MULEWA,1
MULEZA,1
MULIFE,1
MULILALILA,1
MULINGULA,1
MULINTA,1
MULIYUNDA,1
MULIZE,1
MULOBELA,1
MULOLA,1
MULOMBE,1
MULOMBI,1
MULOMWE,1
MULONFWA,1
MULONGWE,1
MULOONGA,1
MULOPA,1
MULOPE,1
MULOWE,1
MULOZI,1
MULRNGA,1
MULUBA,1
MULUBENI,1
MULUBWA,1
MULUMA,1
MULUMBA,1
MULUMBE,1
MULUMBI,1
MULUMBO,1
MULUMBWA,1
MULUMEMU,1
MULUMENE,1
MULUNDU,1
MULUNGA,1
MULUTI,1
MULUTULA,1
MULUZI,1
MULWANI,1
MULWANO,1
MULWISHA,1
MULYANDAMBO,1
MULYATA,1
MULYOBOKA,1
MUMBE,1
MUMBOSHI,1
MUMBWA,1
MUMPOMBWE,1
MUMWEMWE,1
MUNABANZE,1
MUNACHAKA,1
MUNACHIKUBE,1
MUNACHILALA,1
MUNACHIMBALA,1
MUNACHIWO,1
MUNACHMBA,1
MUNACHUMBA,1
MUNAHCOONGA,1
MUNAKANGO,1
MUNAKANZA,1
MUNALI,1
MUNAMADYANKA,1
MUNAMAVWILE,1
MUNAMBEZA,1
MUNAMOOYO,1
MUNAMOYO,1
MUNANDI,1
MUNANGOMBE,1
MUNANSANGU,1
MUNANSWI,1
MUNANYIMBO,1
MUNAPAULO,1
MUNAPUMBA,1
MUNASWABA,1
MUNASWE,1
MUNCHIMWA,1
MUNCHINDU,1
MUNDANDA,1
MUNDAYIMBI,1
MUNDENDA,1
MUNDERE,1
MUNDIBILI,1
MUNDIYA,1
MUNDOKA,1
MUNDONGO,1
MUNDUBI,1
MUNDWE,1
MUNEMBO,1
MUNENE,1
MUNENGE,1
MUNENGO,1
MUNFWA,1
MUNGABWA,1
MUNGAIKA,1
MUNGAMBA,1
MUNGANDU,1
MUNGAZI,1
MUNGE,1
MUNGELA,1
MUNGOLE,1
MUNGOMBA,1
MUNGONI,1
MUNGU,1
MUNIKWA,1
MUNJANI,1
MUNJANJI,1
MUNJI,1
MUNJILE,1
MUNJOMA,1
MUNKASU,1
MUNKOMNWE,1
MUNKONDE,1
MUNKONDYA,1
MUNKOYE,1
MUNKUBANDA,1
MUNKUKU,1
MUNOFA,1
MUNOMBA,1
MUNSANDA,1
MUNSHI,1
MUNSHIFWA,1
MUNSOLI,1
MUNTANYAMBE,1
MUNTENTA,1
MUNTHALIMA,1
MUNTOFWE,1
MUNWELA,1
MUNYALIKE,1
MUNYAMBANGO,1
MUNYANGANA,1
MUNYANGO,1
MUNYEMBE,1
MUNYENYA,1
MUNYENYEMBA,1
MUNYOLO,1
MUNYONGA,1
MUNYORO,1
MUNYOSHI,1
MUNZELE,1
MUPALAZUNGU,1
MUPALILA,1
MUPANDANDA,1
MUPANDE,1
MUPAPULA,1
MUPARADZI,1
MUPASHI,1
MUPENDA,1
MUPETA,1
MUPIKA,1
MUPIKE,1
MUPONDA,1
MUPULISA,1
MUPUNGA,1
MUPUTU,1
MUSABUKA,1
MUSAIKA,1
MUSAKABANTU,1
MUSAKAMBEBA,1
MUSAKO,1
MUSANVU,1
MUSANYA,1
MUSATILA,1
MUSEFU,1
MUSEKA,1
MUSEMPULA,1
MUSENDEKA,1
MUSEPA,1
MUSETA,1
MUSETEKA,1
MUSETEKE,1
MUSHA,1
MUSHANI,1
MUSHEHCE,1
MUSHEKE,1
MUSHEKEBO,1
MUSHIKA,1
MUSHIKE,1
MUSHIKWA,1
MUSHIMA,1
MUSHIMBA,1
MUSHINE,1
MUSHINGE,1
MUSHINGWA,1
MUSHISHA,1
MUSHIWA,1
MUSHOBO,1
MUSHOKABANJI,1
MUSHOKANJI,1
MUSHOKE,1
MUSHOMANI,1
MUSHONTO,1
MUSHOTA,1
MUSHUMATA,1
MUSHUTILA,1
MUSIMONGA,1
MUSISHA,1
MUSITA,1
MUSIWA,1
MUSIYALELA,1
MUSIYEALIKE,1
MUSOHI,1
MUSOKOTWANE,1
MUSOMPO,1
MUSON,1
MUSONGA,1
MUSONGELE,1
MUSONGOLE,1
MUSONI,1
MUSOPELO,1
MUSOPO,1
MUSULWE,1
MUSUMBI,1
MUSUMPUKA,1
MUSUNGA,1
MUSUNSA,1
MUSUSENI,1
MUSUSUMA,1
MUSWAU,1
MUSWELE,1
MUSYUTILA,1
MUTABULA,1
MUTAFWALI,1
MUTAKULA,1
MUTALA,1
MUTALIFELILE,1
MUTALIKA,1
MUTAMBI,1
MUTAMFRYA,1
MUTANDI,1
MUTANDWA,1
MUTANGA,1
MUTANGAMA,1
MUTANGE,1
MUTANTO,1
MUTANYA,1
MUTAPATA,1
MUTAPILA,1
MUTASHI,1
MUTAWALE,1
MUTCHENYA,1
MUTEMACHANI,1
MUTEMBA,1
MUTENDA,1
MUTENDE,1
MUTENDO,1
MUTENEKWA,1
MUTENGA,1
MUTENHA,1
MUTESI,1
MUTETESHA,1
MUTHALI,1
MUTILA,1
MUTIMBA,1
MUTIYA,1
MUTOBO,1
MUTOBWA,1
MUTOFWE,1
MUTOKATINE,1
MUTONDO,1
MUTONI,1
MUTOZA,1
MUTTI,1
MUTUBAMPANDE,1
MUTUMBU,1
MUTUPA,1
MUTWALE,1
MUUNDA,1
MUUNGA,1
MUUSA,1
MUVUBA,1
MUVUBILA,1
MUVUMBA,1
MUVWANGA,1
MUWANEI,1
MUWELA,1
MUWEZWA,1
MUWILE,1
MUYABI,1
MUYABIKA,1
MUYABILA,1
MUYALUKA,1
MUYAMBA,1
MUYAMBANGO,1
MUYAMBELA,1
MUYANDA,1
MUYATWA,1
MUYAULE,1
MUYAYA,1
MUYEBA,1
MUYELEKA,1
MUYEMBE,1
MUYEYE,1
MUYOBA,1
MUYOYA,1
MUYUMBA,1
MUYUMBELO,1
MUYUMBWE,1
MUYUTU,1
MUZABE,1
MUZABWA,1
MUZAMA,1
MUZAMBA,1
MUZAMBULA,1
MUZAMINDO,1
MUZANDU,1
MUZANENAMO,1
MUZHILE,1
MUZINGA,1
MUZIZI,1
MUZOKA,1
MUZOREWA,1
MUZUMBA,1
MUZUMBWE,1
MUZUMWA,1
MUZUNDU,1
MUZUNGAILE,1
MUZUNI,1
MWAABA,1
MWABO,1
MWACHAMANA,1
MWACHIPESO,1
MWACHISEMO,1
MWAFULILWA,1
MWAIMBULWA,1
MWAISAKA,1
MWAKABWENGA,1
MWAKALENGA,1
MWAKAMUI,1
MWAKAPILA,1
MWAKASHA,1
MWAKASHI,1
MWAKITWE,1
MWAKOLE,1
MWAKWA,1
MWAKYOMA,1
MWALI,1
MWALIMULUNDA,1
MWALU,1
MWALUMINA,1
MWALUSI,1
MWAMBALI,1
MWAMBASHI,1
MWAMBAZA,1
MWAMBU,1
MWAMBULU,1
MWAMULIMA,1
MWAMVANJI,1
MWANACHAMBWA,1
MWANACHIFUNGU,1
MWANACHINGWALA,1
MWANAKABANGALA,1
MWANAMBULO,1
MWANAMBWE,1
MWANAMOOLO,1
MWANAMPANDE,1
MWANAMUCHENDE,1
MWANAMUKE,1
MWANAMWAALE,1
MWANAMWESHI,1
MWANANA,1
MWANANDIWA,1
MWANANGANDU,1
MWANANGONE,1
MWANANGONZE,1
MWANANYANDA,1
MWANAUTE,1
MWANAWINA,1
MWANBOMA,1
MWANDABALA,1
MWANDAMA,1
MWANDAMENA,1
MWANDIYA,1
MWANGA,1
MWANGATE,1
MWANGE,1
MWANGELWA,1
MWANGONDE,1
MWANILA,1
MWANKOTAMI,1
MWANOPME,1
MWANSHELELA,1
MWASE,1
MWASHAMPUTA,1
MWATA,1
MWAWA,1
MWAZE,1
MWEEBA,1
MWEEBELA,1
MWEEBO,1
MWEEEBO,1
MWEELE,1
MWEEMA,1
MWEEMBELA,1
MWEENDE,1
MWEENZU,1
MWELA,1
MWELELWA,1
MWELEMUKA,1
MWEMA,1
MWEMBANI,1
MWEMBO,1
MWEMBWE,1
MWEMWA,1
MWENDA,1
MWENDALUBI,1
MWENDANZILA,1
MWENJA,1
MWENSHI,1
MWENSO,1
MWEPU,1
MWESHI,1
MWETELA,1
MWEYE,1
MWEZYALUNO,1
MWIBAWA,1
MWIIMA,1
MWIIMBO,1
MWIKA,1
MWIKISA,1
MWIKUTA,1
MWILA,1
MWILWA,1
MWILYA,1
MWIMANEWA,1
MWISA,1
MWITA,1
MWITANGETI,1
MWITANTI,1
MWITWA,1
MWIZABI,1
MWIZANE,1
MZAZA,1
MZECHE,1
MZEYA,1
MZEZA,1
MZIMA,1
MZUMALA,1
MZYECE,1
NABALE,1
NABUTO,1
NACHAPA,1
NACHELA,1
NACHEMBE,1
NACHIBANGA,1
NACHILOMBE,1
NACHIPA,1
NACHITAKA,1
NACHOBE,1
NACHUULA,1
NAJUWA,1
NAKAMWI,1
NAKANGA,1
NAKANGELE,1
NAKAPITA,1
NAKAPIZYE,1
NAKAPONDA,1
NAKATUNGE,1
NAKAWAL,1
NAKAWELE,1
NAKOLOLWE,1
NAKONDE,1
NAKONJE,1
NAKOONGA,1
NAKOONJE,1
NAKOTUWO,1
NAKUBITA,1
NAKUMBWALI,1
NAKUNTWA,1
NALIANGA,1
NALIKEBO,1
NALISHEBO,1
NALISHUWA,1
NALUBAMBA,1
NALUBONDE,1
NALUHUNA,1
NALUMBAMBA,1
NALUUBE,1
NALWAMBA,1
NALWIMBA,1
NAMALONGO,1
NAMAMBA,1
NAMANGA,1
NAMASIKU,1
NAMASOLO,1
NAMAWA,1
NAMAYOLA,1
NAMAZABA,1
NAMBAGHU,1
NAMBAO,1
NAMBEYA,1
NAMBO,1
NAMILONGA,1
NAMKOKO,1
NAMO,1
NAMONGWE,1
NAMONJE,1
NAMOONGA,1
NAMOSONGA,1
NAMPEMBA,1
NAMUBI,1
NAMUKANJE,1
NAMUKULO,1
NAMUMBWE,1
NAMUNGA,1
NAMUNYAMA,1
NAMUSAMBA,1
NAMUSHIMBE,1
NAMUSOKWE,1
NAMUSUNGULE,1
NAMUTENDA,1
NAMUTOWE,1
NAMUYEMBA,1
NAMWAAMBA,1
NAMWABA,1
NAMWAI,1
NAMWALA,1
NAMWEEMBA,1
NAMWEENE,1
NAMWIINGA,1
NAMWIZYE,1
NANDALA,1
NANGA,1
NANGAMBA,1
NANGANA,1
NANGOYI,1
NANGUMBI,1
NANKALA,1
NANKONDE,1
NANYAMA,1
NANYANDA,1
NANYINZA,1
NANYIZA,1
NANYUNDO,1
NASON,1
NAUBE,1
NAULAPWA,1
NAZOOMBE,1
NCHEDESHI,1
NCHEPESHI,1
NDABALA,1
NDAKAMA,1
NDALAMETA,1
NDANDANI,1
NDANGU,1
NDAO,1
NDAPISHA,1
NDASHE,1
NDASHI,1
NDASHYE,1
NDATA,1
NDAU,1
NDAYA,1
NDELE,1
NDEMENA,1
NDENDE,1
NDHLOBVU,1
NDHOVU,1
NDIINDA,1
NDLOBVU,1
NDOLO,1
NDOMENA,1
NDONA,1
NDONGO,1
NDOPU,1
NDOTI,1
NDOVI,1
NDUI,1
NDULIKA,1
NDULUBILA,1
NDYOLI,1
NEETHLING,1
NENGO,1
NENGUKE,1
NEO,1
NFUWINDE,1
NGABA,1
NGABO,1
NGALAMETA,1
NGALAMILA,1
NGALUFU,1
NGALUKA,1
NGAMBELA,1
NGANDWE,1
NGAZIMA,1
NGAZIMBI,1
NGEBE,1
NGOLEKA,1
NGOLOFANA,1
NGOLOFWANA,1
NGONGA,1
NGONGOLA,1
NGONGOLO,1
NGONYA,1
NGOSHO,1
NGOWANI,1
NGUBWE,1
NGULIMBA,1
NGULU,1
NGULUBU,1
NGULUTA,1
NGUMAYO,1
NGUNDI,1
NGUNGA,1
NGUNGAMINA,1
NGUUNI,1
NGUVU,1
NGUVULU,1
NGUWO,1
NGWAZI,1
NGWEVU,1
NHANDU,1
NHATA,1
NJAI,1
NJAMBO,1
NJANVA,1
NJEBE,1
NJEBELE,1
NJEKWA,1
NJELELE,1
NJIRENDA,1
NJOBU,1
NJOBWA,1
NJOOMONA,1
NJOWE,1
NKALAMU,1
NKALUMA,1
NKAMBO,1
NKAMU,1
NKANISHA,1
NKANKI,1
NKANTA,1
NKATYA,1
NKAUNU,1
NKAUSU,1
NKAYA,1
NKELA,1
NKHABA,1
NKHANDU,1
NKHAZI,1
NKHUNGULU,1
NKHUPI,1
NKOFELA,1
NKOLE,1
NKOLOLA,1
NKOMBO,1
NKOSO,1
NKOWANI,1
NKULANGWE,1
NKULU,1
NKUMBA,1
NKUNDE,1
NKUNGULU,1
NKUNGULUME,1
NKUNIKA,1
NKUTIKA,1
NKWABILO,1
NKWEMU,1
NOAH,1
NODIA,1
NOMAI,1
NOMBO,1
NONDO,1
NONGOLO,1
NONGWE,1
NOOLE,1
NOWA,1
NSABANTU,1
NSABIYUMVA,1
NSACHILWA,1
NSAKALIMBA,1
NSALUYATA,1
NSANGA,1
NSANKALIMBA,1
NSANTO,1
NSELAULA,1
NSEMU,1
NSHALA,1
NSHAMBILA,1
NSHIMBA,1
NSHIMBI,1
NSHINGA,1
NSHINGWA,1
NSHOME,1
NSINGO,1
NSOFU,1
NSOKOLO,1
NSOKOSHI,1
NSULUKA,1
NSUMO,1
NTAMBALE,1
NTAMBE,1
NTAMBO,1
NTAMBWE,1
NTANGUNGILA,1
NTANI,1
NTANISHA,1
NTAULO,1
NTELE,1
NTEMBE,1
NTENENE,1
NTENGA,1
NTHANGA,1
NTHERE,1
NTOBANYAMA,1
NTOTABANYAMA,1
NTUMBO,1
NUBE,1
NUSUBA,1
NYAKATA,1
NYAKAWELE,1
NYAKUCHENA,1
NYALESA,1
NYALUGWE,1
NYAMAHARA,1
NYAMATHELA,1
NYAMAWALO,1
NYAMBA,1
NYAMUGAIWA,1
NYAMUKAIWA,1
NYAMWILA,1
NYANDAWO,1
NYANDWE,1
NYANJA,1
NYASULO,1
NYAWANA,1
